folder,tempo,zcr,beats,spec_centroid,rms_mode,rms_max,rms_avg,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,SpecCon0,SpecCon1,SpecCon2,SpecCon3,ton0,ton1,ton2,ton3,ton4,ton5,chr0,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11
Ed Sheeran-Shivers,143.5546875,0.14546625664893617,528,2952.927591047897,0.3,0.8,0.28677532,47.488903,57.385864,5.91085,13.95045,2.8624933,3.3924656,-5.8802075,3.622147,-9.779046,4.9726,15.82303173317505,18.615178763515527,18.83957310723048,38.62331269901471,0.12979965973638902,-0.02868540190937968,0.008365130200494867,-0.055435362418375655,-0.014156515336401523,-0.004764416431605702,0.29037523,0.37235162,0.47008914,0.32717648,0.42505696,0.3181523,0.4243324,0.31799027,0.32649153,0.41626373,0.32498878,0.37147525
Elley Duhé-MIDDLE OF THE NIGHT,92.28515625,0.06547693284639289,282,1884.8689953187957,0.2,0.7,0.24045822,-11.655931,102.09442,8.603727,24.668627,5.37163,20.324457,4.8344917,6.5212393,7.1714196,7.310055,16.25805299218916,18.767987139228115,21.09140668906389,42.45135773638101,0.20411110963159168,0.007005208531157388,-0.03283444019940183,0.08025018117152691,-0.002402364579473184,0.027039953752684375,0.46369416,0.35578322,0.35601956,0.33358172,0.41981077,0.28631145,0.30496815,0.3446771,0.339265,0.4243719,0.4401998,0.6081988
"Elton John, Dua Lipa, PNAU-Cold Heart - PNAU Remix",117.45383522727273,0.07506801426524976,407,1992.4109081955858,0.2,0.6,0.20236509,-75.77048,75.05326,22.62526,11.1516075,-1.6823881,11.239493,-4.6634808,2.9273365,-4.0647593,4.321113,15.39668315210661,18.5845332857527,21.269893963933708,37.41619849694122,-0.08049219455126724,-0.0035452336972510035,-0.029067246842581395,0.034127050427960284,0.003981740397516318,-0.002096578238817528,0.43071178,0.46156695,0.3028798,0.35993165,0.32517108,0.3944544,0.27098027,0.28911826,0.4058788,0.3212671,0.3651061,0.29825702
"Eminem, Juice WRLD-Godzilla feat Juice WRLD",161.4990234375,0.10589230747743525,709,2360.1797304083902,0.2,0.7,0.22334526,3.0876129,89.940216,-5.106464,19.265825,2.6555252,6.182196,-5.560929,2.5740213,-10.780652,1.748098,14.992954651581558,17.75107381515017,16.623333737626954,42.46094809277739,-0.06962325484336168,-0.013707350527404755,0.014998241295378372,-0.04143771389430274,0.004030556227605702,0.03219266795472699,0.46879718,0.49362952,0.44224128,0.46472487,0.46978566,0.5153519,0.47572038,0.41969642,0.41081223,0.4200956,0.47119123,0.4265335
Enrique Iglesias - DUELE EL CORAZON (feat. Wisin),92.28515625,0.11450455741793542,304,2611.113482718742,0.2,0.3,0.12721103,-48.53192,74.18974,5.969455,22.364483,7.3438816,8.655631,2.374831,4.6888213,-3.4093266,7.4647694,14.594230490057717,18.066629208694543,18.007437088958667,40.73346798515026,-0.044593717661524784,-0.07578789020438552,0.026243879348440573,0.06256200647096476,-0.018022204894223876,-0.015257159762662587,0.37719008,0.39273733,0.38135946,0.45579207,0.4079526,0.37756798,0.41542834,0.42505625,0.51032907,0.39448115,0.4075827,0.49183536
Enrique Iglesias - EL BAÑO,89.10290948275862,0.09241983439483123,351,2271.6439511606845,0.2,0.4,0.18328889,-18.986265,87.007515,3.9094553,23.689283,4.2330675,8.434358,2.394296,6.917012,-4.071649,12.048363,16.398528772769744,18.918841058952303,20.168148801068295,41.21117297571854,0.04959881310957118,-0.11436400863373491,-0.011749644411812974,-0.017095403677675074,-0.004746955000209047,0.013815049011911081,0.3603124,0.4253012,0.35563424,0.3549007,0.37741676,0.35602427,0.45290622,0.35704723,0.42578295,0.4964717,0.4044553,0.41298243
Epik High - Map the Soul (feat. MYK),99.38401442307692,0.07138717412039,430,1853.6442063821864,0.1,0.2,0.10075457,-97.02565,103.091805,10.975857,36.436436,7.5204935,11.476479,-2.3453639,6.1136684,-3.2654295,2.4014132,14.630142475943066,17.996758992958416,17.89219039431439,41.03787185659576,0.12070990347003717,-0.027725866430017617,-0.03459283372187131,0.050274771271725874,0.007526303026489151,0.03090227364156109,0.38107038,0.3189578,0.3263697,0.34653023,0.46566966,0.39040652,0.4031025,0.50551605,0.44774798,0.5497447,0.4589383,0.43220475
Farruko-Pepas,129.19921875,0.09138855390100671,619,2399.3382029195363,0.2,0.6,0.23866563,12.141494,78.492035,0.68591374,8.644146,-2.6668751,8.906446,-5.3109345,8.593022,-0.24545453,6.388274,17.9319229288309,19.66679815492699,20.98678281308269,41.817332152739105,0.07931226045734714,0.006199130963704426,0.010497279389641142,0.01183788491287251,0.0054774342603307906,0.009970859234911408,0.38237533,0.2964752,0.29105777,0.26879266,0.3690928,0.28953084,0.39833862,0.44599748,0.34818482,0.4581278,0.3639775,0.42027155
Fifth Harmony - Work from Home (feat. Ty Dolla $ign),103.359375,0.08220932662002849,369,2181.470864777253,0.2,0.5,0.2001266,-30.01545,90.99026,-2.4489694,1.8528384,0.52421194,-3.7710571,-6.3502293,0.49141616,-3.7514365,3.8916998,16.960540769435557,18.41332707837536,18.820430740707963,39.97806022115903,-0.1516310281853742,0.0212380376883852,-0.025663471952435818,0.14135185474339645,-0.04407576732731492,-0.008662575606888922,0.47347483,0.37291127,0.32495317,0.47193512,0.35350305,0.3684213,0.28766015,0.36262405,0.55093914,0.386208,0.38337615,0.33987734
FIFTY FIFTY-Cupid - Twin Ver,117.45383522727273,0.07909022177419354,322,2055.3536685735467,0.2,0.4,0.1836129,-40.54879,94.35771,12.528707,19.884375,-1.119307,2.957148,-0.5899985,1.5067843,-2.4574428,7.0650926,16.840140874842866,20.814386276337093,23.37155616891114,40.45427706217824,0.13432678544387133,-0.061548172022299764,-0.01838592683187417,-0.011318548931650168,0.003807713291979244,0.004003490549617359,0.2598601,0.36261287,0.39455825,0.27354336,0.3322214,0.2321081,0.37757596,0.28654337,0.29296362,0.43340012,0.2878085,0.32574466
Fitz and The Tantrums - HandClap,135.99917763157896,0.11277476385652463,440,2467.341274521207,0.1,0.3,0.14141145,-12.989512,76.98948,-18.625021,24.095894,10.43651,10.569936,2.2982235,7.1894236,2.8867235,4.022955,16.878137344926728,18.189216386181926,18.338740996605473,43.73436319399468,-0.04333136632493648,0.0839919589880982,0.04762956862334617,0.060124907808721276,0.011839203003018333,0.011161248487924994,0.52742416,0.32717326,0.37865913,0.39128277,0.32572216,0.31147814,0.32379153,0.5075363,0.41543442,0.4085838,0.44993746,0.41185254
Flo Rida - My House,95.703125,0.09797589169191767,300,2330.0841265065897,0.2,0.6,0.29341176,45.12891,88.752914,3.8714743,20.026064,5.2670197,8.237374,-4.4774494,8.175568,-8.072271,3.7138548,14.970782906812527,18.461777004406787,18.114845131565435,40.503338162320894,-0.0066680488151439525,0.09017363962055391,0.05025818044266996,-0.04725766084924185,0.017549711914860888,-0.018359412084473076,0.3690314,0.3453589,0.5217589,0.3635121,0.3066469,0.40375292,0.34512913,0.44135797,0.39672396,0.42074937,0.568205,0.42031574
Florida Georgia Line - H.O.L.Y,78.30255681818181,0.07231120978255366,266,1709.5717386374806,0.1,0.2,0.10492104,-103.65581,105.0305,-0.9606668,13.865793,7.404448,8.768943,-3.7569847,4.370297,-3.4189749,-0.7219707,16.583057381673708,20.619405447649036,21.048904134633077,41.66053473510985,-0.0311478475635755,0.1623570122832055,-0.0007409435792522166,-0.05921607377353599,0.00776848462593697,-0.00808538205862074,0.42190304,0.271582,0.40368003,0.26617536,0.24842836,0.42138034,0.26575986,0.33633208,0.23462935,0.32128295,0.40941042,0.282597
Flume - Never Be Like You (feat. Kai),117.45383522727273,0.10777999650186568,442,2293.888665192065,0.3,0.6,0.25495526,17.042263,91.57943,-5.9605494,8.060593,-1.2306556,-2.0259593,-3.4977915,1.4574417,-7.2883844,1.5663594,17.018506035800783,21.270326243983565,21.117200753158933,42.313745192715366,0.09515148888358445,0.16185410001308503,-0.09454005541951764,0.030834549595578683,-0.028293671353857675,0.019871518632306708,0.41808322,0.32649967,0.4336891,0.3760509,0.42089143,0.35932422,0.23761328,0.31177357,0.2728837,0.44851413,0.31019947,0.2780868
Frank Ocean - Pink + White,80.74951171875,0.07998584702706525,227,1773.5098924752867,0.2,0.4,0.21144223,-43.658424,112.11711,6.645571,26.079939,0.22905272,0.8398903,-0.74576616,0.014808927,-7.529634,2.3830006,16.199046946739518,20.180491759833906,21.767018289192716,43.72751919023648,0.07473050959280521,-0.05322778503631782,-0.012468106185041771,0.1012589591388425,-0.0012203978890881568,-0.006870863974036072,0.2953282,0.310628,0.28088242,0.28982553,0.51586676,0.3415143,0.3444914,0.35524398,0.38927123,0.38849586,0.3077223,0.4297946
"Fred again.., Obongjayar-adore u",123.046875,0.09481319469991592,445,2156.9647988769157,0.1,0.6,0.21140425,-20.685238,89.46659,6.6622267,19.104244,-15.441184,9.874009,-10.114819,-0.44498342,-12.832174,-3.4607282,16.438813979250348,19.658963731872795,19.241139837669163,41.55031490257287,0.06681505235909652,0.10221919827294834,0.029370484831486465,0.04235085728901305,0.01640017055301756,0.008677886620800261,0.50778234,0.3449297,0.29891682,0.29438385,0.38118008,0.34819606,0.3233957,0.53842115,0.3656836,0.3547564,0.29201856,0.3327213
French Montana - Unforgettable,129.19921875,0.07225353941701043,611,1762.4864786286155,0.2,0.7,0.23220094,-12.115137,116.47907,-1.5859905,24.769928,9.785,10.159705,0.41079205,7.7772927,-3.3076754,6.4089665,14.27022574715112,17.383361773573853,18.161508950655655,44.30433704915835,-0.08493773724021338,-0.06160563415171082,-0.00993298438184567,0.005044563637315168,-0.002426239898216722,0.008774165499387398,0.42986175,0.513955,0.45161507,0.56792104,0.40931955,0.4179776,0.4521741,0.4201577,0.50025856,0.42414138,0.43076727,0.45696753
Future - Low Life (feat. The Weeknd),143.5546875,0.045365636385867616,716,1349.112553085349,0.3,0.6,0.24838828,-86.111115,120.925446,13.392294,14.070638,-0.682466,5.2235246,5.7917523,5.075109,-2.3861887,11.10943,15.782975252057257,19.207987326964403,20.296956162416706,41.994684833946096,-0.12083009568496085,0.2585122880704225,0.10861602817731662,0.17974210380915473,0.010305239705711032,0.06825512443543423,0.55253655,0.3881529,0.4274169,0.5008298,0.4061514,0.4560425,0.4058094,0.51303196,0.43367687,0.3772495,0.39673322,0.38623303
Future - Mask Off,151.99908088235293,0.026572715743987976,693,1276.5129714590348,0.4,0.5,0.22777554,-120.190865,111.84996,15.924321,14.261149,19.047024,19.637333,2.2023103,13.415331,1.6204772,9.890977,14.081497558282274,18.612769609832092,17.832203055506167,44.00752258002598,0.13286287431764482,0.08852133749326858,-0.016813396398959787,-0.18393164089524408,-0.06706857951911692,-0.024045253434551616,0.55399364,0.5741336,0.6433675,0.6207731,0.66962093,0.6134368,0.53222024,0.5137062,0.48416167,0.54218,0.5452617,0.5493588
"Future, Drake-Life Is Good feat Drake",143.5546875,0.10344035661599293,766,2535.5201322034786,0.1,0.5,0.16572298,-63.551235,82.36057,18.712069,11.988391,6.9775453,12.5544405,-13.937816,8.18519,-9.605021,2.8597014,15.377566016163978,18.81626606713524,17.49922782150429,42.51912356413578,0.05220478888888457,-0.0038092965554442334,0.0041997405012416675,0.11137703574011337,0.033449096135084545,-0.010378444005560577,0.44328466,0.43004173,0.4421249,0.4403117,0.48626208,0.48708943,0.47185385,0.44852808,0.4305378,0.46644738,0.4466304,0.44769245
G-Eazy - Him & I (with Halsey),89.10290948275862,0.0692385900382074,408,2040.5288232947337,0.4,0.6,0.31310204,24.649918,99.71221,4.4417167,14.575992,4.440434,1.5984612,-3.8041885,5.366508,4.6631217,4.843475,16.215406342843337,18.116439099823683,19.354886198370924,39.316349909124824,0.09377090688917161,0.03344417320702228,-0.014817321360845523,-0.04112977892979235,-0.0037259363212011776,0.004568158082405176,0.4383706,0.35098368,0.4101971,0.37170324,0.4552121,0.3583486,0.40059626,0.4198951,0.41285688,0.5709941,0.39192212,0.40254682
"G-Eazy - Me, Myself & I",112.34714673913044,0.07938224294690413,645,2034.764976857369,0.1,0.3,0.124394156,-68.23541,100.55504,-1.6751412,18.309963,-1.668813,5.5501018,-4.094403,-0.4151284,-2.0354705,1.8164647,15.423933194895104,19.02583232716764,19.488832387696995,41.4830785589656,-0.08067565625369295,0.1131429098280762,0.00644504097025259,0.06995797566325462,-0.009291251754794562,0.004172801778788342,0.44723925,0.30896834,0.3284811,0.3835256,0.32446796,0.35386488,0.33156088,0.4211418,0.3887496,0.39132437,0.40376562,0.37950736
Galantis - No Money,123.046875,0.14875890599862102,355,2726.5184991674864,0.2,0.5,0.20429789,3.8119056,68.05574,-4.5833573,25.752531,-5.6300898,6.669777,-5.328007,-0.8552289,-0.47483978,-0.2922551,14.274598402298443,18.68262004422133,20.905181065767117,42.08010091886256,0.04184473429464547,-0.07418786927806216,-0.05001764176661717,-0.05077861052597688,-0.0005690267006621696,0.006523863906676509,0.3678587,0.5283132,0.39127913,0.33727235,0.39191884,0.34097135,0.45969713,0.33678764,0.43803936,0.48528203,0.35939208,0.4064398
GAYLE-abcdefu,123.046875,0.10837071597249413,344,2398.038586302523,0.2,0.6,0.21755417,7.102071,82.825516,-2.5696056,20.344732,-2.5686822,5.958297,0.861709,-0.011388131,-1.1828324,4.568354,15.92308956074336,18.782745098128938,19.601609883121075,40.607325632437586,-0.013682259612741813,-0.10215006971468663,-0.013003809483057469,0.13739945010050664,0.010589779349463434,-0.021783824698663194,0.3392731,0.34109196,0.30383235,0.42371807,0.474353,0.29026374,0.2802348,0.3180058,0.4612748,0.34441844,0.320805,0.4029547
Girl's Day - Thirsty,92.28515625,0.1101874470947751,274,2563.9083169145442,0.3,0.6,0.26953283,23.726479,68.45492,-4.4682045,22.587904,-1.047404,2.5055501,-3.3139524,0.5468043,6.1380577,5.6647234,19.028616870306493,21.73128176006877,24.249815140786104,41.663699779762375,0.06138982448018573,0.10787782573201356,-0.05584143237556818,-0.0558388988411857,-0.02296741543053468,-0.009835034426421255,0.36638233,0.32351235,0.40609875,0.27545136,0.29197243,0.38835013,0.2786413,0.36691993,0.31170696,0.45780075,0.30024347,0.28643525
Giveon-Heartbreak Anniversary,129.19921875,0.06797265515253324,503,1653.8898270790733,0.1,0.4,0.11597679,-97.95299,117.96856,-3.2369297,18.616598,7.281876,8.786893,-3.8744097,5.1250315,-6.9342437,0.62668973,15.754361573568563,19.248200633301888,19.115702000947444,44.66503250517178,0.08805698947328969,0.05806003048002701,0.01266758860182025,0.04082189558297503,-0.011474931624245914,-0.0011597888006148896,0.5012573,0.3919749,0.5063778,0.41848418,0.49492294,0.38140982,0.3317549,0.38373274,0.3343687,0.3699495,0.3186669,0.42121136
Glass Animals-Heat Waves,161.4990234375,0.06627222335357424,597,1753.544712602813,0.3,0.7,0.27631322,-42.990437,99.02424,17.35449,19.284657,6.6209674,12.387115,-5.7062125,11.84362,-8.386517,4.1061945,16.940284610221518,19.053304513801216,19.41090567365757,41.55384449486365,-0.042199220757669506,-0.1795306651992419,0.003259364834029818,0.013999913390898724,-0.0012297029284612363,-0.023778054407254483,0.43654695,0.49754515,0.3829074,0.41860017,0.3246066,0.2587664,0.31439048,0.2873627,0.36937156,0.30806303,0.3988756,0.51901335
"gnash - i hate u, i love u (feat. olivia o'brien)",92.28515625,0.049015890926862926,332,1309.588202303594,0.1,0.6,0.15097618,-124.27217,131.17609,13.116949,26.534061,4.8119674,1.461538,5.635621,2.1564054,-4.2923203,3.1401455,18.09074634017144,21.605339360031547,21.60048466241767,44.30734530875032,0.10014167361748154,-0.17090326254819502,-0.076548500337477,-0.06514606775430737,-0.004495277580175319,-0.021688160083022382,0.33092338,0.52309847,0.43401855,0.3336452,0.35561976,0.31806278,0.37434274,0.26599836,0.37471864,0.3413904,0.27541372,0.4028041
Griff-Vertigo,184.5703125,0.06179232956379956,516,1775.1413598764213,0.4,0.5,0.32533902,-3.8406584,115.420135,3.4535985,20.960993,7.825832,11.964787,13.555528,0.85485566,4.665069,4.9992576,15.386866454408564,19.001773564234014,20.0352990470928,42.46414721636556,0.14065417878772102,0.013706520741565947,-0.03181451494347492,-0.11076409768198424,-0.022907174976367548,-0.006763721677477022,0.35405266,0.46550527,0.6450906,0.45338854,0.409596,0.2970641,0.36947003,0.34487554,0.3812586,0.49966526,0.4095108,0.3950242
Grimes - REALiTi (Demo),117.45383522727273,0.06614575493655785,488,1842.9069496055697,0.2,0.4,0.2144947,-11.187354,119.458565,19.694977,15.353503,12.294504,-1.3929912,1.8324727,-0.3796673,-3.5742693,1.1675884,15.42533647062757,19.41117409542833,20.942862891139846,38.93242056370147,-0.0800857044615671,0.08632385731261516,0.06516617916986454,0.063264811432268,0.0006176781358631584,0.030426288008752272,0.5844264,0.2968315,0.4363996,0.66014105,0.3309591,0.30821696,0.23958135,0.32190168,0.28226864,0.25817072,0.40954724,0.33996257
Gunna-fukumean,129.19921875,0.08800343074434032,256,2379.606569583809,0.1,0.7,0.2959547,-5.2152004,81.1698,14.601316,3.6915078,0.12556493,14.384942,-11.536342,8.74547,-10.357528,6.2673473,16.485724975472323,20.38529399677443,20.403334914718723,43.28614764465924,-0.03393471629480447,-0.15263252583790435,-0.15077194181295267,0.05881045396210054,0.039795131694597294,-0.0556824402920589,0.41116068,0.46488973,0.3943389,0.57879055,0.70513827,0.52728194,0.38701183,0.36958978,0.5020341,0.40888163,0.4557562,0.5454121
"Hailee Steinfeld - Let Me Go (with Alesso, Florida Georgia Line & watt)",103.359375,0.08735993317785277,296,2264.703755325909,0.2,0.4,0.20483956,-19.631533,76.67121,5.9630556,23.029358,7.868983,5.849871,0.91241544,0.7748103,2.9638762,6.6779723,17.173035459768318,20.539139948882852,22.531760788091148,39.79764759336037,-0.12531369192330827,0.04445108000893068,0.007982274748468323,0.04451907822873889,-0.008518235734161382,-0.00873984877966684,0.43547454,0.30666745,0.27472234,0.31870547,0.28448987,0.36138022,0.2753964,0.40745655,0.51353455,0.35674164,0.42399102,0.31901023
Halsey - Bad At Love,117.45383522727273,0.09309093478725763,336,2254.0592940946526,0.3,0.7,0.30124193,26.263971,89.21178,-3.958237,7.097642,4.2665725,2.0803635,0.6333063,5.490746,0.8420296,3.5978973,17.54489092483358,20.548534318089658,21.42380084959481,40.54476585341434,0.07421453580816394,0.21760433620382008,0.002568619941248995,0.058543946336354784,0.012960813742566999,-0.02727280327964511,0.41104233,0.28793585,0.36370546,0.2912264,0.39367467,0.24811451,0.2981771,0.48652145,0.30880252,0.3646099,0.23532991,0.31501576
Halsey - Hopeless,89.10290948275862,0.08920998210139319,268,1765.8314710736915,0.2,0.5,0.20035914,-54.32846,122.94742,-12.084768,13.946185,4.8658133,-2.3042529,2.9195292,-4.6755657,5.1673946,-0.30174935,16.163145575180835,19.9130357004837,21.301420824350277,43.73172175398358,-0.1796184210616876,0.1634993292240496,0.09897525414363147,0.010337628375035247,0.0034318933860646435,0.023715541070592448,0.3639422,0.22766912,0.36756328,0.48545495,0.2732536,0.37233245,0.2519511,0.38157594,0.2970073,0.29842338,0.45129117,0.29852402
Halsey - Strangers,107.666015625,0.07558376427852746,410,2014.302978674786,0.2,0.3,0.1525663,-59.06753,101.06731,5.9587846,4.485216,2.5922415,6.886746,-0.15979615,2.1385944,2.363618,0.45966566,15.049996606588916,18.253700349337787,19.3958812779579,41.33588553893941,-0.020503370848969547,-0.1181080634363314,-0.006552216463508874,0.014818802179158378,-0.006460698178377957,-0.0135115426460371,0.4061685,0.5466207,0.35422853,0.40471622,0.41498858,0.30261517,0.4092954,0.36105394,0.46948996,0.36064988,0.37821338,0.4258612
